osm_id,ncc_owned,osm_way_id,house_area,house_peri,house_vert,private,house_lati,NATIONALCA,land_area,land_perim,land_verti,land_longi,land_latit,COUNT,house_long,b2lpercent
"61739087","0","61739087","48","36","6",no,6971774.913099999539554,29367365.0000,77.0000,46.0000,12.0000,-127831.9018,6971780.6602,"5",-127828.4600,"62"
"61739088","0","61739088","62","38","9",no,6971785.852300000376999,29363209.0000,170.0000,64.0000,11.0000,-127910.3003,6971788.6138,"2",-127914.7600,"36"
"61739090","0","61739090","49","37","6",no,6971962.616000000387430,29368401.0000,106.0000,51.0000,9.0000,-127826.9815,6971962.4490,"1",-127822.8200,"46"
"61739091","1","61739091","53","40","7",yes,6971899.992100000381470,29366625.0000,81.0000,47.0000,14.0000,-127841.4919,6971895.1409,"5",-127839.8900,"65"
"61739092","0","61739092","51","37","6",no,6971941.608599999919534,29366318.0000,82.0000,47.0000,11.0000,-127845.7361,6971945.5595,"4",-127844.4800,"62"
"61739094","0","61739094","49","37","6",no,6971849.193300000391901,29369053.0000,78.0000,48.0000,6.0000,-127817.9029,6971852.3635,"1",-127813.3900,"63"
"61739096","1","61739096","49","36","6",yes,6971905.526700000278652,29368740.0000,80.0000,48.0000,8.0000,-127821.9953,6971902.9821,"3",-127817.8300,"61"
"61739098","1","61739098","49","29","5",yes,6972005.220900000073016,29343862.0000,144.0000,49.0000,12.0000,-128103.8313,6972004.8749,"3",-128106.8900,"34"
"61739100","1","61739100","65","35","8",yes,6972063.370500000193715,,62.0000,34.0000,8.0000,-128125.9493,6972063.6362,"3",-128128.4600,"105"
"61739101","1","61739101","65","34","9",yes,6972150.943199999630451,29347974.0000,191.0000,59.0000,11.0000,-128033.9643,6972146.5510,"2",-128040.5200,"34"
"61739102","0","61739102","36","26","5",no,6972156.228400000371039,29331407.0000,105.0000,56.0000,16.0000,-128252.3669,6972151.8503,"2",-128252.4100,"34"
"61739105","1","61739105","61","32","4",yes,6972201.422199999913573,,134.0000,48.0000,6.0000,-128265.6471,6972206.6828,"3",-128261.9200,"46"
"61739106","1","61739106","95","42","6",yes,6972104.811200000345707,,188.0000,57.0000,15.0000,-128283.7703,6972108.1346,"2",-128283.2500,"51"
"61739107","1","61739107","48","29","4",yes,6972109.430599999614060,,185.0000,63.0000,20.0000,-128135.3656,6972099.4460,"1",-128141.5100,"26"
"61739108","0","61739108","73","39","4",no,6972096.044999999925494,29329598.0000,104.0000,57.0000,19.0000,-128281.6894,6972091.4195,"6",-128266.0700,"70"
"61739109","1","61739109","87","40","6",yes,6972002.458100001327693,,210.0000,59.0000,15.0000,-128339.8213,6972006.7780,"2",-128338.6100,"41"
"61739111","0","61739111","73","39","4",no,6971992.798600000329316,29326498.0000,22.0000,22.0000,6.0000,-128322.5283,6971995.7366,"6",-128320.7200,"332"
"61739112","1","61739112","40","28","7",yes,6972205.504099999554455,29324898.0000,131.0000,76.0000,23.0000,-128362.1884,6972213.9504,"2",-128351.0200,"31"
"61739114","0","61739114","38","29","6",no,6972160.474399999715388,29323143.0000,131.0000,59.0000,25.0000,-128385.8757,6972158.2999,"2",-128381.2300,"29"
"61739116","1","61739116","56","31","4",yes,6972132.184999999590218,29326557.0000,25.0000,23.0000,9.0000,-128320.3996,6972137.9122,"6",-128317.9800,"224"
"61739117","0","61739117","38","26","4",no,6972150.078499999828637,29329222.0000,148.0000,62.0000,18.0000,-128283.9713,6972149.2572,"1",-128282.8500,"26"
"61739118","0","61739118","62","32","4",no,6972200.914200000464916,29322777.0000,23.0000,24.0000,11.0000,-128378.6774,6972196.5440,"4",-128377.7200,"270"
"61739119","1","61739119","69","34","4",yes,6972141.482099999673665,,182.0000,68.0000,52.0000,-128337.7571,6972142.9113,"2",-128338.0600,"38"
"61739120","0","61739120","39","27","4",no,6972218.225599999539554,29329245.0000,179.0000,72.0000,16.0000,-128294.4569,6972224.0760,"2",-128303.3200,"22"
"61739121","1","61739121","51","29","7",yes,6972007.512000000104308,29336110.0000,151.0000,61.0000,14.0000,-128173.5543,6972007.0938,"3",-128177.0000,"34"
"61739123","1","61739123","52","30","4",yes,6972090.496700000949204,,185.0000,63.0000,20.0000,-128135.3656,6972099.4460,"1",-128134.4200,"28"
"61739125","0","61739125","62","32","5",no,6972300.240399999544024,,,,,,,"0",-128309.0800,
"61739126","1","61739126","69","36","6",yes,6972372.437699999660254,,65.0000,35.0000,8.0000,-128320.5487,6972376.9994,"4",-128321.1900,"106"
"61739128","1","61739128","67","35","6",yes,6972409.044300001114607,,61.0000,34.0000,7.0000,-128312.6896,6972412.7956,"8",-128313.4100,"110"
"61739129","0","61739129","55","30","6",no,6972327.231499999761581,,,,,,,"0",-128263.8100,
"61739133","1","61739133","66","34","6",yes,6972425.882399999536574,,65.0000,34.0000,6.0000,-128293.8577,6972429.3000,"8",-128293.9400,"102"
"61739135","1","61739135","142","55","10",yes,6972375.968899999745190,,,,,,,"0",-128291.3500,
"61739136","1","61739136","62","35","4",yes,6972403.520699999295175,,177.0000,54.0000,16.0000,-128349.1273,6972400.5855,"1",-128348.4200,"35"
"61739138","0","61739138","123","56","10",no,6972324.677299999631941,29326649.0000,292.0000,74.0000,28.0000,-128329.7816,6972329.2897,"1",-128322.6700,"42"
"61739141","0","61739141","51","29","4",no,6972105.504700001329184,29367798.0000,368.0000,89.0000,27.0000,-127845.1473,6972103.0632,"2",-127863.7200,"14"
"61739143","1","61739143","49","28","7",yes,6972199.981900000013411,29357766.0000,119.0000,51.0000,19.0000,-127972.9405,6972196.4044,"3",-127978.2000,"41"
"61739144","1","61739144","63","34","8",yes,6972102.621500000357628,,174.0000,53.0000,15.0000,-127973.5393,6972097.8551,"3",-127981.8000,"36"
"61739145","0","61739145","46","27","5",no,6972088.781299999915063,29346893.0000,131.0000,55.0000,11.0000,-128057.2702,6972087.7261,"2",-128061.4300,"35"
"61739146","1","61739146","37","25","4",yes,6972075.832299999892712,,336.0000,78.0000,28.0000,-128006.8712,6972086.7888,"1",-128016.1800,"11"
"61739147","1","61739147","66","35","8",yes,6972040.515499999746680,29356804.0000,224.0000,63.0000,13.0000,-127992.9092,6972037.4150,"3",-128001.0100,"29"
"61739148","0","61739148","49","36","6",no,6972038.278199999593198,29367959.0000,102.0000,50.0000,9.0000,-127833.0860,6972038.0265,"1",-127825.2400,"48"
"61739156","1","61739156","49","36","6",yes,6972068.553199999965727,29367713.0000,82.0000,48.0000,12.0000,-127835.2014,6972067.1256,"1",-127827.7400,"60"
"61739158","1","61739158","59","31","5",yes,6972200.328999999910593,,175.0000,76.0000,37.0000,-127819.2044,6972204.2445,"4",-127813.5900,"34"
"61739163","0","61739163","149","55","8",no,6972289.737700000405312,,,,,,,"0",-128048.0100,
"61739164","1","61739164","50","28","5",yes,6972315.286999999545515,,94.0000,44.0000,11.0000,-127879.2287,6972315.5190,"2",-127887.2000,"53"
"61739165","1","61739165","51","30","8",yes,6972364.454599999822676,,129.0000,52.0000,12.0000,-127926.1677,6972363.5573,"4",-127923.1300,"40"
"61739167","1","61739167","37","25","4",yes,6972318.186499999836087,,210.0000,77.0000,51.0000,-127938.1683,6972326.0024,"1",-127934.1700,"18"
"61739168","1","61739168","52","30","5",yes,6972347.867100000381470,29364171.0000,144.0000,49.0000,11.0000,-127877.9187,6972344.2666,"3",-127881.1200,"36"
"61739169","1","61739169","31","22","4",yes,6972337.948099999688566,,210.0000,77.0000,51.0000,-127938.1683,6972326.0024,"1",-127935.9300,"15"
"61739170","1","61739170","64","34","7",yes,6972403.730000000447035,,122.0000,49.0000,13.0000,-127905.4373,6972400.2144,"2",-127907.3900,"52"
"61739171","0","61739171","69","36","7",no,6972296.924899999052286,,,,,,,"0",-128089.4200,
"61739172","0","61739172","71","37","8",no,6972262.334499999880791,,,,,,,"0",-128007.5300,
"61739173","1","61739173","51","30","5",yes,6972396.214700000360608,29366498.0000,135.0000,49.0000,18.0000,-127845.4383,6972397.0366,"3",-127850.5300,"38"
"61739178","0","61739178","74","38","7",no,6972328.501199998892844,,,,,,,"0",-128071.4300,
"61739179","1","61739179","55","40","6",yes,6971717.965200000442564,29375874.0000,100.0000,50.0000,8.0000,-127722.7719,6971721.2387,"3",-127717.5900,"55"
"61739183","0","61739183","61","32","6",no,6971649.721099999733269,29392818.0000,225.0000,68.0000,10.0000,-127480.6495,6971655.0947,"2",-127491.0800,"27"
"61739185","1","61739185","65","38","6",yes,6971685.966699998825788,29385070.0000,100.0000,50.0000,7.0000,-127584.4520,6971690.0417,"3",-127591.6100,"65"
"61739186","0","61739186","56","39","6",no,6971714.759100000374019,29373213.0000,89.0000,49.0000,8.0000,-127755.4703,6971718.9721,"2",-127761.0100,"63"
"61739189","1","61739189","231","66","6",yes,6971929.956100000068545,29390948.0000,257.0000,71.0000,9.0000,-127503.4778,6971933.9702,"3",-127502.0200,"90"
"61739190","0","61739190","61","33","6",no,6971732.333100000396371,29392247.0000,192.0000,64.0000,9.0000,-127487.4172,6971737.1886,"2",-127495.9000,"32"
"61739192","1","61739192","37","27","4",yes,6971695.426099999807775,56800453.0000,663.0000,167.0000,40.0000,-127655.8819,6971691.5853,"3",-127672.8100,"6"
"61739193","1","61739193","34","26","4",yes,6971698.307599999941885,,114.0000,51.0000,10.0000,-127637.0059,6971701.0726,"3",-127635.0300,"30"
"61739195","0","61739195","74","41","6",no,6971725.005700000561774,29388007.0000,240.0000,67.0000,14.0000,-127547.3327,6971715.8227,"2",-127543.5800,"31"
"61739197","0","61739197","36","26","4",no,6971583.667200000956655,29388795.0000,144.0000,60.0000,17.0000,-127535.2711,6971583.5279,"1",-127528.8300,"25"
"61739198","0","61739198","56","39","6",no,6971589.446800000034273,29374540.0000,98.0000,50.0000,7.0000,-127745.2958,6971593.5159,"2",-127751.1500,"57"
"61739199","1","61739199","34","26","4",yes,6971591.812500000000000,29382189.0000,157.0000,55.0000,10.0000,-127628.3495,6971593.5825,"2",-127626.1100,"22"
"61739200","0","61739200","59","41","6",no,6971615.397499999962747,29376532.0000,104.0000,50.0000,8.0000,-127713.9946,6971619.0101,"2",-127708.2000,"57"
"61739201","0","61739201","58","37","6",no,6971537.351099999621511,29378704.0000,106.0000,53.0000,14.0000,-127669.1737,6971546.6080,"1",-127669.0500,"55"
"61739202","0","61739202","54","31","6",no,6971624.163099999539554,29379694.0000,75.0000,47.0000,13.0000,-127663.6728,6971627.5820,"2",-127667.6200,"72"
"61739203","0","61739203","63","37","6",no,6971533.418300000019372,29375993.0000,125.0000,53.0000,8.0000,-127713.1898,6971541.9140,"1",-127712.0700,"50"
"61739205","0","61739205","55","40","6",no,6971561.008299999870360,29376897.0000,120.0000,52.0000,14.0000,-127709.4909,6971564.1431,"3",-127704.8600,"46"
"61739207","0","61739207","56","39","6",no,6971557.760700000450015,29374735.0000,119.0000,52.0000,13.0000,-127742.4874,6971561.3903,"4",-127748.6700,"47"
"61739208","0","61739208","64","39","6",no,6971576.669999999925494,29380061.0000,113.0000,51.0000,11.0000,-127659.7466,6971579.3091,"2",-127664.7800,"57"
"61739210","0","61739210","55","40","6",no,6971655.652300000190735,29376271.0000,104.0000,50.0000,8.0000,-127717.3215,6971658.7916,"2",-127711.7300,"53"
"61739211","0","61739211","55","40","6",no,6971686.462100000120699,29376126.0000,96.0000,49.0000,9.0000,-127719.2582,6971681.9142,"2",-127714.6100,"57"
"61739212","0","61739212","56","39","6",no,6971682.817900000140071,29373514.0000,95.0000,49.0000,8.0000,-127752.1192,6971679.1715,"2",-127758.3900,"59"
"61739213","1","61739213","36","26","4",yes,6971683.817000000737607,56800453.0000,663.0000,167.0000,40.0000,-127655.8819,6971691.5853,"3",-127674.0200,"5"
"61739214","0","61739214","56","39","6",no,6971652.137600000016391,29373669.0000,118.0000,52.0000,11.0000,-127750.1360,6971655.6028,"2",-127756.0400,"47"
"61739215","0","61739215","56","39","6",no,6971620.695500000379980,29374408.0000,117.0000,52.0000,10.0000,-127747.0969,6971616.6930,"2",-127753.7500,"48"
"61739216","0","61739216","55","40","6",no,6971624.510300000198185,29376489.0000,100.0000,50.0000,9.0000,-127714.7376,6971627.4427,"2",-127709.2700,"55"
"61739217","0","61739217","76","45","8",no,6971548.594899999909103,29387002.0000,130.0000,57.0000,12.0000,-127550.5622,6971557.8523,"2",-127549.1400,"58"
"61739218","0","61739218","75","46","7",no,6971547.724100000225008,29385554.0000,119.0000,56.0000,11.0000,-127568.5269,6971556.1275,"2",-127568.4600,"63"
"61739219","0","61739219","59","37","6",no,6971540.180299999192357,29381002.0000,109.0000,53.0000,12.0000,-127635.7138,6971549.9588,"1",-127635.2100,"54"
"61739220","1","61739220","36","26","4",yes,6971592.048700000159442,,141.0000,58.0000,10.0000,-127575.1895,6971597.8324,"3",-127582.9600,"26"
"61739221","0","61739221","72","40","6",no,6971580.190200000070035,29382241.0000,112.0000,51.0000,11.0000,-127627.2461,6971582.3356,"2",-127622.4900,"64"
"61739223","1","61739223","36","26","4",yes,6971662.242800000123680,56794896.0000,807.0000,187.0000,36.0000,-127566.1632,6971666.6196,"3",-127588.4200,"4"
"61739224","1","61739224","38","27","4",yes,6971608.367100000381470,29388631.0000,138.0000,58.0000,8.0000,-127538.1241,6971610.6612,"3",-127534.0500,"28"
"61739225","1","61739225","38","26","4",yes,6971652.198800000362098,56800455.0000,474.0000,118.0000,31.0000,-127638.3776,6971647.4414,"3",-127628.9000,"8"
"61739226","1","61739226","37","27","4",yes,6971601.921900000423193,56794897.0000,492.0000,122.0000,24.0000,-127565.1801,6971604.2747,"3",-127580.4000,"8"
"61739228","0","61739228","64","39","6",no,6971837.776100000366569,29387257.0000,102.0000,51.0000,16.0000,-127554.4109,6971841.2660,"2",-127552.8200,"63"
"61739229","0","61739229","72","42","6",no,6971789.660100000910461,29387503.0000,123.0000,55.0000,14.0000,-127552.4973,6971792.5653,"2",-127550.7600,"59"
"61739230","0","61739230","50","38","7",no,6971836.963000001385808,29375185.0000,78.0000,46.0000,10.0000,-127731.4970,6971833.3978,"2",-127728.0400,"64"
"61739232","1","61739232","45","33","6",yes,6971927.623800000175834,29374601.0000,82.0000,48.0000,9.0000,-127739.6645,6971923.8991,"3",-127733.9400,"55"
"61739233","0","61739233","49","32","6",no,6971802.703700000420213,29371693.0000,77.0000,42.0000,13.0000,-127766.8918,6971811.7084,"2",-127767.0500,"64"
"61739234","0","61739234","54","34","6",no,6971770.440899998880923,29375661.0000,99.0000,47.0000,9.0000,-127714.9724,6971767.5377,"2",-127716.1700,"55"
"61739235","0","61739235","56","35","7",no,6971773.146499999798834,29377260.0000,90.0000,48.0000,11.0000,-127688.2785,6971768.8195,"1",-127688.9800,"62"
"61739236","0","61739236","88","48","6",no,6971816.832100000232458,29387384.0000,122.0000,52.0000,12.0000,-127552.3878,6971820.3894,"2",-127552.8600,"72"
"61739244","0","61739244","95","41","8",no,6971529.490500000305474,29398990.0000,682.0000,107.0000,14.0000,-127396.3374,6971526.1605,"1",-127398.1100,"14"
"61739254","0","61739254","37","25","4",no,6971533.313699999824166,29404708.0000,116.0000,44.0000,11.0000,-127305.4471,6971535.7570,"1",-127311.1800,"32"
"61739256","0","61739256","61","37","6",no,6971519.774000000208616,62511013.0000,164.0000,68.0000,16.0000,-127204.0888,6971533.2044,"2",-127202.7100,"37"
"61739280","0","61739280","53","31","9",no,6972328.173299999907613,52936730.0000,114.0000,50.0000,12.0000,-127484.3468,6972323.5515,"2",-127486.2200,"46"
"61739282","1","61739282","61","34","7",yes,6972245.010099999606609,,131.0000,48.0000,15.0000,-127454.5015,6972239.0617,"5",-127457.4100,"47"
"61739283","1","61739283","63","33","4",yes,6972092.814799999818206,56017460.0000,268.0000,86.0000,19.0000,-127492.1402,6972087.6303,"1",-127486.0600,"24"
"61739284","1","61739284","56","31","5",yes,6972238.292999999597669,29372262.0000,129.0000,47.0000,14.0000,-127757.0988,6972236.0461,"4",-127759.8600,"43"
"61739289","0","61739289","217","75","4",no,6972072.040500000119209,29377479.0000,235.0000,78.0000,15.0000,-127685.5030,6972074.3661,"9",-127686.1700,"92"
"61739290","0","61739290","48","34","6",no,6972164.996700000017881,29384893.0000,86.0000,46.0000,11.0000,-127579.6211,6972162.1559,"2",-127577.4900,"56"
"61739291","0","61739291","137","50","8",no,6972181.802099999971688,,,,,,,"0",-127679.3200,
"61739292","1","61739292","51","31","6",yes,6972193.204800000414252,,120.0000,53.0000,14.0000,-127755.0852,6972193.5251,"2",-127759.9100,"43"
"61739294","0","61739294","54","38","6",no,6972077.890300000086427,29371055.0000,114.0000,52.0000,14.0000,-127783.1919,6972078.6670,"1",-127788.1000,"47"
"61739295","0","61739295","40","32","6",no,6972070.168499998748302,29382654.0000,69.0000,46.0000,9.0000,-127603.1930,6972070.3965,"2",-127604.4000,"58"
"61739297","1","61739297","56","33","8",yes,6972169.102400000207126,29382821.0000,258.0000,69.0000,22.0000,-127606.2422,6972155.7928,"3",-127604.0000,"22"
"61739298","0","61739298","62","32","7",no,6972111.515800000168383,57161095.0000,120.0000,52.0000,11.0000,-127527.8273,6972113.2065,"2",-127529.6400,"52"
"61739299","1","61739299","47","28","5",yes,6972374.583499999716878,29374502.0000,131.0000,54.0000,15.0000,-127727.7847,6972373.8463,"2",-127729.4000,"36"
"61739300","0","61739300","44","27","6",no,6972334.567699999548495,29379910.0000,132.0000,55.0000,18.0000,-127654.7164,6972336.9873,"2",-127658.9000,"33"
"61739301","1","61739301","25","20","4",yes,6972241.188599999994040,,147.0000,54.0000,16.0000,-127641.3763,6972243.3380,"1",-127630.5700,"17"
"61739302","0","61739302","54","30","5",no,6972407.494199999608099,58493534.0000,167.0000,50.0000,35.0000,-127535.7395,6972408.4836,"1",-127538.9800,"32"
"61739303","1","61739303","66","35","6",yes,6972418.288099999539554,,150.0000,60.0000,13.0000,-127750.4308,6972409.0459,"2",-127753.7400,"44"
"61739304","1","61739304","64","34","8",yes,6972379.356399999931455,,65.0000,35.0000,9.0000,-127605.4420,6972379.7534,"4",-127606.6500,"98"
"61739305","1","61739305","64","35","8",yes,6972373.630199999548495,,64.0000,34.0000,9.0000,-127561.6222,6972374.3437,"4",-127562.9500,"100"
"61739306","1","61739306","45","27","4",yes,6972405.516099999658763,,117.0000,53.0000,14.0000,-127699.6585,6972406.1813,"2",-127706.0500,"38"
"61739307","1","61739307","66","35","8",yes,6972306.245900000445545,,63.0000,34.0000,11.0000,-127550.6207,6972306.2284,"4",-127551.2800,"105"
"61739309","1","61739309","20","18","4",yes,6972243.141999999992549,,147.0000,54.0000,16.0000,-127641.3763,6972243.3380,"3",-127655.1000,"14"
"61739311","1","61739311","108","46","7",yes,6972338.595800000242889,,362.0000,87.0000,39.0000,-127557.4979,6972343.2166,"1",-127567.3000,"30"
"61739312","1","61739312","61","35","4",yes,6972340.325899998657405,,220.0000,60.0000,18.0000,-127792.8927,6972350.5164,"1",-127793.4400,"28"
"61739313","1","61739313","57","32","9",yes,6972254.265300000086427,29378675.0000,126.0000,53.0000,17.0000,-127663.2510,6972250.2922,"2",-127666.2900,"45"
